Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Segment,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD00926,2025-01-16,CUST0269,22.0,Small Business,Central,Distributor,Electronics,Laptop,3,610.39,0.02,1794.55,1168.82,625.73,Debit Card
ORD00927,2025-11-10,CUST0185,22.0,Corporate,West,Distributor,Electronics,Headphones,5,299.62,0.1,1348.29,870.52,477.77,Debit Card
ORD00928,2025-12-06,CUST0279,63.0,Corporate,West,Distributor,Office Supplies,Notebook,6,6.16,0.15,31.42,19.29,12.12,Debit Card
ORD00929,2025-08-30,CUST0031,53.0,Corporate,Central,Online,Clothing,Sneakers,9,46.24,0.02,407.84,252.53,155.31,UPI
ORD00930,2025-02-05,CUST0004,21.0,Corporate,North,Online,Home & Kitchen,Lamp,2,106.21,0.02,208.17,154.71,53.46,Credit Card
ORD00931,2025-03-13,CUST0051,55.0,Small Business,North,Online,Home & Kitchen,Storage Box,6,68.47,0.15,349.2,284.35,64.85,UPI
ORD00932,2025-06-01,CUST0238,26.0,Corporate,West,Distributor,Electronics,Laptop,10,873.63,0.05,8299.48,4803.07,3496.41,Cash
ORD00933,2025-10-28,CUST0107,22.0,Small Business,West,Distributor,Clothing,Sneakers,4,90.87,0.15,308.96,187.43,121.53,Credit Card
ORD00934,2025-01-12,CUST0300,63.0,Consumer,North,Online,Home & Kitchen,Storage Box,6,16.65,0.2,79.92,50.18,29.74,Debit Card
ORD00935,2025-07-28,CUST0116,37.0,Small Business,Central,Online,Office Supplies,Folders,2,5.41,0.0,10.82,8.06,2.76,Debit Card
ORD00936,2025-02-22,CUST0057,29.0,Consumer,South,Retail Store,Furniture,Meeting Table,7,849.35,0.05,5648.18,4614.54,1033.64,Bank Transfer
ORD00937,2025-10-16,CUST0221,26.0,Small Business,East,Distributor,Furniture,Desk,3,756.72,0.05,2156.65,1227.69,928.96,Credit Card
ORD00938,2025-06-21,CUST0019,22.0,Small Business,South,Retail Store,Office Supplies,Stapler,7,11.92,0.1,75.1,58.07,17.03,Debit Card
ORD00939,2025-03-07,CUST0079,50.0,Consumer,Central,Retail Store,Electronics,Monitor,2,302.08,0.2,483.33,332.01,151.32,Debit Card
ORD00940,2025-04-01,CUST0193,50.0,Corporate,West,Retail Store,Clothing,T-Shirt,5,46.08,0.2,184.32,143.34,40.98,Debit Card
ORD00941,2025-03-06,CUST0286,39.0,Corporate,West,Retail Store,Office Supplies,Printer Paper,7,26.79,0.02,183.78,108.9,74.88,Debit Card
ORD00942,2025-11-19,CUST0060,38.0,Small Business,North,Retail Store,Furniture,Bookshelf,5,150.76,0.2,603.04,400.24,202.8,Cash
ORD00943,2025-03-15,CUST0286,35.0,Corporate,South,Retail Store,Office Supplies,Stapler,8,12.11,0.15,82.35,51.14,31.21,Credit Card
ORD00944,2025-05-21,CUST0061,21.0,Consumer,West,Retail Store,Furniture,Meeting Table,8,608.8,0.05,4626.88,2599.63,2027.25,Cash
ORD00945,2025-02-21,CUST0284,25.0,Small Business,South,Online,Electronics,Headphones,4,253.51,0.05,963.34,593.89,369.45,Credit Card
ORD00946,2025-03-03,CUST0115,41.0,Consumer,South,Online,Office Supplies,Pens,1,19.69,0.15,16.74,10.46,6.27,Bank Transfer
ORD00947,2025-06-25,CUST0066,21.0,Small Business,North,Distributor,Electronics,Headphones,3,134.51,0.05,383.35,298.15,85.2,Cash
ORD00948,2025-09-16,CUST0017,36.0,Corporate,Central,Distributor,Office Supplies,Folders,3,7.87,0.15,20.07,13.66,6.41,Debit Card
ORD00949,2025-05-29,CUST0076,46.0,Consumer,East,Online,Furniture,Desk,6,235.91,0.02,1387.15,962.17,424.98,Cash
ORD00950,2025-09-09,CUST0233,19.0,Small Business,South,Online,Furniture,Meeting Table,10,1129.61,0.15,9601.68,5942.01,3659.67,Cash
ORD00951,2025-04-03,CUST0282,23.0,Small Business,East,Distributor,Electronics,Smartphone,1,247.52,0.1,222.77,145.86,76.91,Cash
ORD00952,2025-02-19,CUST0013,21.0,Consumer,Central,Retail Store,Home & Kitchen,Cookware Set,7,165.99,0.1,1045.74,806.64,239.09,Credit Card
ORD00953,2025-03-31,CUST0213,31.0,Small Business,North,Online,Office Supplies,Printer Paper,3,16.56,0.0,49.68,31.6,18.08,UPI
ORD00954,2025-11-03,CUST0052,57.0,Consumer,East,Distributor,Furniture,Bookshelf,4,368.08,0.1,1325.09,805.72,519.37,Credit Card
ORD00955,2025-11-28,CUST0137,27.0,Corporate,North,Retail Store,Office Supplies,Pens,6,8.23,0.2,39.5,23.73,15.77,Cash
ORD00956,2025-12-07,CUST0237,53.0,Small Business,East,Distributor,Electronics,Smartphone,5,680.71,0.2,2722.84,2080.56,642.28,Credit Card
ORD00957,2025-07-16,CUST0236,43.0,Consumer,South,Distributor,Home & Kitchen,Coffee Maker,5,228.52,0.2,914.08,687.39,226.69,Bank Transfer
ORD00958,2025-11-25,CUST0191,25.0,Corporate,East,Distributor,Home & Kitchen,Lamp,7,98.6,0.05,655.69,481.73,173.96,Bank Transfer
ORD00959,2025-05-10,CUST0257,61.0,Corporate,East,Retail Store,Furniture,Meeting Table,5,1137.92,0.02,5575.81,3472.4,2103.4,UPI
ORD00960,2025-05-20,CUST0134,19.0,Small Business,North,Distributor,Electronics,Laptop,9,1075.52,0.05,9195.7,7094.79,2100.9,UPI
ORD00961,2025-04-23,CUST0245,36.0,Corporate,East,Retail Store,Home & Kitchen,Cookware Set,8,103.41,0.02,810.73,663.74,146.99,Debit Card
ORD00962,2025-11-10,CUST0027,45.0,Consumer,West,Online,Clothing,Jacket,5,65.98,0.1,296.91,170.45,126.46,Debit Card
ORD00963,2025-11-18,CUST0249,47.0,Consumer,Central,Retail Store,Electronics,Laptop,4,578.82,0.15,1967.99,1544.12,423.87,Bank Transfer
ORD00964,2025-06-01,CUST0135,31.0,Corporate,West,Online,Home & Kitchen,Lamp,9,140.95,0.2,1014.84,774.54,240.3,Credit Card
ORD00965,2025-05-22,CUST0153,59.0,Small Business,South,Distributor,Furniture,Meeting Table,9,1187.74,0.1,9620.69,7278.24,2342.45,Cash
ORD00966,2025-11-26,CUST0018,33.0,Corporate,Central,Online,Office Supplies,Printer Paper,4,14.11,0.15,47.97,36.64,11.33,UPI
ORD00967,2025-02-25,CUST0238,22.0,Consumer,West,Retail Store,Furniture,Cabinet,1,299.0,0.02,293.02,170.56,122.46,Debit Card
ORD00968,2025-11-16,CUST0076,63.0,Small Business,East,Retail Store,Home & Kitchen,Blender,9,150.49,0.2,1083.53,803.72,279.8,Bank Transfer
ORD00969,2025-07-04,CUST0046,26.0,Small Business,South,Online,Clothing,T-Shirt,9,51.68,0.05,441.86,330.82,111.04,Debit Card
ORD00970,2025-12-23,CUST0037,58.0,Consumer,North,Retail Store,Home & Kitchen,Coffee Maker,7,190.13,0.2,1064.73,784.81,279.91,Bank Transfer
ORD00971,2025-11-09,CUST0220,49.0,Corporate,East,Online,Home & Kitchen,Storage Box,10,30.17,0.02,295.67,202.24,93.43,Debit Card
ORD00972,2025-04-14,CUST0031,39.0,Corporate,South,Distributor,Furniture,Bookshelf,2,310.61,0.2,496.98,363.69,133.28,Cash
ORD00973,2025-10-11,CUST0077,46.0,Consumer,South,Retail Store,Clothing,Sneakers,8,68.05,0.02,533.51,413.12,120.39,Credit Card
ORD00974,2025-09-02,CUST0144,49.0,Consumer,South,Retail Store,Home & Kitchen,Cookware Set,3,132.86,0.1,358.72,285.46,73.26,UPI
ORD00975,2025-06-07,CUST0015,51.0,Corporate,North,Online,Clothing,T-Shirt,8,20.74,0.05,157.62,102.32,55.31,Bank Transfer
ORD00976,2025-09-10,CUST0041,44.0,Corporate,North,Retail Store,Furniture,Meeting Table,8,1082.92,0.0,8663.36,7102.8,1560.56,UPI
ORD00977,2025-05-31,CUST0080,40.0,Small Business,West,Retail Store,Clothing,Shirt,7,67.58,0.02,463.6,332.57,131.03,Debit Card
ORD00978,2025-09-26,CUST0111,21.0,Small Business,West,Retail Store,Home & Kitchen,Blender,8,67.85,0.1,488.52,326.74,161.78,Debit Card
ORD00979,2025-04-02,CUST0211,27.0,Small Business,West,Distributor,Furniture,Bookshelf,4,203.88,0.02,799.21,583.47,215.74,Cash
ORD00980,2025-03-07,CUST0114,62.0,Consumer,West,Distributor,Home & Kitchen,Coffee Maker,6,192.67,0.02,1132.9,677.41,455.49,Debit Card
ORD00981,2025-06-14,CUST0019,52.0,Corporate,West,Online,Office Supplies,Printer Paper,2,29.4,0.0,58.8,38.57,20.23,Debit Card
ORD00982,2025-05-27,CUST0042,63.0,Small Business,East,Distributor,Clothing,Shirt,6,74.88,0.0,449.28,286.54,162.74,Credit Card
ORD00983,2025-11-02,CUST0014,57.0,Consumer,North,Retail Store,Home & Kitchen,Cookware Set,8,217.0,0.0,1736.0,1037.37,698.63,Bank Transfer
ORD00984,2025-12-03,CUST0267,28.0,Consumer,East,Online,Office Supplies,Pens,9,18.8,0.2,135.36,108.36,27.0,Bank Transfer
ORD00985,2025-05-16,CUST0087,51.0,Small Business,West,Distributor,Office Supplies,Folders,10,4.71,0.02,46.16,34.14,12.02,UPI
ORD00986,2025-08-29,CUST0107,62.0,Corporate,East,Retail Store,Clothing,Jacket,9,80.34,0.15,614.6,395.25,219.36,Credit Card
ORD00987,2025-07-08,CUST0187,20.0,Consumer,North,Distributor,Home & Kitchen,Blender,8,147.8,0.2,945.92,715.4,230.52,Debit Card
ORD00988,2025-05-01,CUST0126,22.0,Small Business,Central,Retail Store,Home & Kitchen,Lamp,3,23.31,0.1,62.94,40.41,22.53,Cash
ORD00989,2025-09-09,CUST0272,25.0,Corporate,Central,Distributor,Furniture,Bookshelf,9,181.35,0.02,1599.51,1075.26,524.24,UPI
ORD00990,2025-06-14,CUST0231,23.0,Corporate,South,Retail Store,Clothing,Sneakers,3,144.01,0.05,410.43,240.03,170.4,Bank Transfer
ORD00991,2025-09-15,CUST0208,32.0,Consumer,South,Retail Store,Clothing,Jeans,3,69.79,0.0,209.37,118.72,90.65,Credit Card
ORD00992,2025-07-10,CUST0210,34.0,Small Business,South,Online,Clothing,Shirt,4,61.51,0.0,246.04,153.18,92.86,Credit Card
ORD00993,2025-07-09,CUST0067,64.0,Corporate,West,Distributor,Clothing,Jeans,7,73.99,0.0,517.93,356.45,161.48,Bank Transfer
ORD00994,2025-12-09,CUST0256,31.0,Consumer,East,Distributor,Furniture,Office Chair,3,285.0,0.2,684.0,499.74,184.26,Debit Card
ORD00995,2025-10-22,CUST0056,64.0,Small Business,East,Retail Store,Office Supplies,Folders,2,15.82,0.0,31.64,21.61,10.03,Cash
ORD00996,2025-12-22,CUST0007,47.0,Consumer,North,Retail Store,Electronics,Keyboard,2,76.52,0.0,153.04,107.61,45.43,Bank Transfer
ORD00997,2025-06-21,CUST0281,37.0,Consumer,Central,Retail Store,Furniture,Meeting Table,7,722.37,0.15,4298.1,2966.57,1331.53,Bank Transfer
ORD00998,2025-10-21,CUST0201,33.0,Consumer,West,Retail Store,Clothing,Shirt,7,61.02,0.15,363.07,222.41,140.66,Bank Transfer
ORD00999,2025-05-20,CUST0214,32.0,Corporate,East,Retail Store,Electronics,Monitor,7,399.09,0.02,2737.76,1874.0,863.76,Credit Card
ORD01000,2025-07-17,CUST0104,32.0,Consumer,East,Distributor,Electronics,Smartphone,9,221.19,0.0,1990.71,1324.64,666.07,Debit Card
ORD00026,2025-10-26,CUST0013,43.0,Corporate,Central,Retail Store,Office Supplies,Printer Paper,1,26.93,0.0,26.93,21.12,5.81,UPI
ORD00151,2025-10-04,CUST0052,36.0,Corporate,Central,Retail Store,Clothing,T-Shirt,3,44.46,0.1,120.04,81.77,38.27,Debit Card
ORD00701,2025-10-04,CUST0096,49.0,Corporate,West,Distributor,Electronics,Headphones,3,239.05,0.0,717.15,515.66,201.49,Credit Card
